Date, Open, High, Low, Close, Volume
20220113  18:45:00,3240.16,3244.3,3238.22,3243.96,112
20220113  18:50:00,3243.03,3244.56,3240.97,3244.4,59
20220113  18:55:00,3244.41,3249.0,3242.99,3248.0,74
20220113  19:00:00,3248.0,3255.75,3247.0,3252.02,102
20220113  19:05:00,3253.18,3253.94,3248.03,3252.46,100
20220113  19:10:00,3250.04,3250.77,3246.22,3246.67,42
20220113  19:15:00,3247.83,3247.98,3240.3,3243.83,49
20220113  19:20:00,3242.37,3243.47,3239.81,3241.02,68
20220113  19:25:00,3241.01,3243.56,3239.15,3240.2,61
20220113  19:30:00,3239.15,3244.84,3236.86,3242.73,152
20220113  19:35:00,3244.13,3244.13,3238.29,3239.66,60
20220113  19:40:00,3239.51,3244.9,3239.21,3243.68,66
20220113  19:45:00,3243.7,3244.89,3236.0,3236.78,275
20220113  19:50:00,3237.0,3241.59,3237.0,3239.34,60
20220113  19:55:00,3240.46,3243.43,3239.99,3242.96,74
20220113  20:00:00,3242.51,3242.51,3231.12,3237.0,122
20220113  20:05:00,3237.01,3241.0,3233.6,3233.6,194
20220113  20:10:00,3233.59,3237.47,3231.0,3235.15,92
20220113  20:15:00,3234.01,3242.0,3232.53,3240.92,120
20220113  20:20:00,3241.03,3242.08,3232.36,3234.0,61
20220113  20:25:00,3237.37,3241.6,3233.85,3241.02,63
20220113  20:30:00,3241.14,3243.18,3240.12,3241.09,88
20220113  20:35:00,3242.11,3243.52,3233.1,3236.59,125
20220113  20:40:00,3236.42,3239.66,3235.01,3235.01,100
20220113  20:45:00,3235.0,3237.27,3231.24,3231.81,148
20220113  20:50:00,3230.97,3233.0,3227.94,3228.25,206
20220113  20:55:00,3229.64,3230.41,3221.82,3224.97,589
20220114  14:30:00,3206.44,3216.2,3196.01,3207.92,648
20220114  14:35:00,3208.28,3238.66,3208.28,3233.94,240
20220114  14:40:00,3233.94,3244.5,3229.65,3239.25,271
20220114  14:45:00,3238.46,3244.64,3231.8,3233.35,161
20220114  14:50:00,3231.08,3237.23,3228.61,3237.23,139
20220114  14:55:00,3238.01,3245.0,3233.06,3234.03,107
20220114  15:00:00,3235.22,3235.22,3212.0,3222.22,166
20220114  15:05:00,3224.23,3230.83,3222.03,3223.0,103
20220114  15:10:00,3225.06,3233.75,3220.12,3220.13,94
20220114  15:15:00,3220.61,3237.42,3220.23,3233.63,80
20220114  15:20:00,3234.93,3235.78,3223.88,3223.88,57
20220114  15:25:00,3225.25,3227.27,3214.5,3216.53,97
20220114  15:30:00,3215.48,3217.95,3208.99,3217.3,112
20220114  15:35:00,3216.37,3218.85,3208.73,3210.0,89
20220114  15:40:00,3210.0,3214.34,3205.22,3207.51,59
20220114  15:45:00,3209.0,3216.14,3205.11,3211.16,91
20220114  15:50:00,3212.32,3215.97,3207.01,3212.03,49
20220114  15:55:00,3210.15,3213.96,3208.0,3209.72,51
20220114  16:00:00,3211.57,3219.29,3203.56,3206.0,94
20220114  16:05:00,3205.91,3205.91,3197.17,3198.46,102
20220114  16:10:00,3199.0,3206.75,3198.01,3202.2,104
20220114  16:15:00,3200.01,3204.62,3197.24,3201.38,62
20220114  16:20:00,3203.29,3211.6,3202.95,3206.42,74
20220114  16:25:00,3209.32,3216.98,3205.62,3205.62,54
20220114  16:30:00,3206.47,3216.72,3204.62,3216.0,79
20220114  16:35:00,3214.41,3225.65,3212.06,3223.54,108
20220114  16:40:00,3223.0,3227.0,3218.08,3223.35,84
20220114  16:45:00,3223.35,3231.02,3223.0,3227.08,109
20220114  16:50:00,3228.41,3229.61,3225.33,3228.0,46
20220114  16:55:00,3228.66,3231.52,3226.0,3228.68,82
20220114  17:00:00,3228.0,3230.7,3225.1,3227.97,56
20220114  17:05:00,3225.31,3229.77,3224.78,3229.77,50
20220114  17:10:00,3229.43,3231.01,3217.49,3217.49,38
20220114  17:15:00,3217.29,3221.93,3216.57,3218.2,45
20220114  17:20:00,3215.38,3216.91,3214.0,3214.0,47
20220114  17:25:00,3212.57,3218.67,3212.03,3216.87,45
20220114  17:30:00,3217.99,3218.0,3215.0,3216.11,18
20220114  17:35:00,3218.14,3222.45,3217.15,3217.99,26
20220114  17:40:00,3217.0,3217.0,3212.56,3213.09,34
20220114  17:45:00,3213.72,3214.02,3206.35,3208.6,55
20220114  17:50:00,3209.92,3212.38,3207.81,3208.16,40
20220114  17:55:00,3207.88,3208.6,3204.59,3204.59,31
20220114  18:00:00,3204.78,3212.5,3203.01,3208.89,38
20220114  18:05:00,3209.9,3213.83,3208.0,3209.69,39
20220114  18:10:00,3209.68,3215.08,3207.66,3211.15,61
20220114  18:15:00,3211.37,3214.27,3210.16,3214.2,20
20220114  18:20:00,3212.08,3212.08,3201.71,3201.89,82
20220114  18:25:00,3203.1,3207.0,3202.25,3207.0,92
20220114  18:30:00,3206.13,3211.07,3203.89,3204.71,58
20220114  18:35:00,3201.9,3206.47,3201.9,3206.46,45
20220114  18:40:00,3204.69,3212.37,3204.39,3212.0,61
20220114  18:45:00,3210.36,3211.44,3207.39,3209.56,38
20220114  18:50:00,3211.15,3217.84,3211.12,3214.78,96
20220114  18:55:00,3214.81,3222.6,3213.75,3215.64,122
20220114  19:00:00,3213.69,3217.85,3210.71,3214.0,120
20220114  19:05:00,3214.11,3214.76,3210.0,3213.25,60
20220114  19:10:00,3212.85,3217.0,3210.0,3217.0,52
20220114  19:15:00,3216.86,3219.12,3213.0,3215.13,26
20220114  19:20:00,3216.51,3218.2,3216.51,3217.14,28
20220114  19:25:00,3219.0,3219.0,3212.0,3214.29,16
20220114  19:30:00,3214.0,3221.76,3214.0,3221.04,96
20220114  19:35:00,3222.2,3227.99,3222.06,3223.0,39
20220114  19:40:00,3222.7,3222.93,3216.95,3216.95,14
20220114  19:45:00,3218.13,3223.88,3216.24,3220.15,37
20220114  19:50:00,3220.67,3224.45,3218.07,3220.2,33
20220114  19:55:00,3219.68,3222.68,3219.67,3220.5,31
20220114  20:00:00,3220.45,3227.21,3220.01,3225.0,109
20220114  20:05:00,3225.65,3228.44,3219.51,3220.75,80
20220114  20:10:00,3220.05,3225.5,3219.75,3223.28,52
20220114  20:15:00,3220.63,3230.12,3219.66,3229.75,60
20220114  20:20:00,3229.5,3236.32,3228.97,3233.75,68
20220114  20:25:00,3233.27,3233.27,3228.78,3229.99,61
20220114  20:30:00,3228.87,3236.3,3228.87,3235.28,60
20220114  20:35:00,3235.13,3236.42,3234.28,3234.49,59
20220114  20:40:00,3233.66,3241.83,3231.41,3239.41,122
20220114  20:45:00,3239.96,3242.15,3233.77,3237.7,89
20220114  20:50:00,3239.0,3244.22,3237.37,3242.65,187
20220114  20:55:00,3243.36,3244.09,3239.25,3242.4,426
20220118  14:30:00,3182.1,3193.04,3162.5,3162.5,1134
20220118  14:35:00,3163.15,3167.69,3157.65,3163.04,453
20220118  14:40:00,3164.5,3189.01,3161.32,3185.71,341
20220118  14:45:00,3186.81,3188.0,3175.0,3175.37,176
20220118  14:50:00,3175.48,3184.95,3165.05,3180.11,188
20220118  14:55:00,3176.02,3184.12,3171.03,3182.61,137
20220118  15:00:00,3178.13,3181.26,3171.39,3173.2,168
20220118  15:05:00,3175.0,3192.0,3173.73,3189.5,271
20220118  15:10:00,3188.27,3194.69,3180.4,3180.4,368
20220118  15:15:00,3180.4,3185.3,3177.0,3181.28,177
20220118  15:20:00,3181.25,3181.47,3171.88,3178.68,222
20220118  15:25:00,3179.35,3184.99,3177.0,3183.5,116
20220118  15:30:00,3182.02,3182.02,3172.0,3173.27,99
20220118  15:35:00,3172.93,3175.15,3168.0,3170.87,97
20220118  15:40:00,3170.26,3174.0,3166.01,3173.02,238
20220118  15:45:00,3173.01,3173.15,3164.74,3170.18,126
20220118  15:50:00,3169.85,3171.81,3165.1,3165.89,60
20220118  15:55:00,3165.21,3167.3,3160.52,3164.81,95
20220118  16:00:00,3164.88,3169.99,3161.47,3165.75,68
20220118  16:05:00,3167.34,3169.22,3155.12,3160.77,144
20220118  16:10:00,3160.26,3164.05,3156.78,3159.35,101
20220118  16:15:00,3159.05,3167.95,3159.04,3165.85,131
20220118  16:20:00,3164.68,3164.68,3159.34,3160.11,102
20220118  16:25:00,3159.0,3163.0,3157.27,3162.4,104
20220118  16:30:00,3161.96,3162.46,3155.47,3159.0,135
20220118  16:35:00,3158.44,3171.61,3156.98,3170.08,159
20220118  16:40:00,3170.88,3171.0,3165.17,3166.35,53
20220118  16:45:00,3167.31,3167.47,3164.07,3166.27,77
20220118  16:50:00,3166.0,3169.99,3164.25,3165.39,36
20220118  16:55:00,3165.08,3168.65,3163.34,3166.5,54
20220118  17:00:00,3167.37,3170.0,3160.0,3160.62,94
20220118  17:05:00,3160.0,3168.41,3159.87,3168.41,66
20220118  17:10:00,3166.56,3172.8,3165.71,3172.8,73
20220118  17:15:00,3172.46,3178.22,3169.63,3174.41,115
20220118  17:20:00,3175.57,3175.57,3166.14,3166.14,34
20220118  17:25:00,3166.36,3167.42,3164.0,3165.06,52
20220118  17:30:00,3163.0,3164.1,3160.0,3164.1,68
20220118  17:35:00,3163.96,3163.96,3157.13,3160.46,61
20220118  17:40:00,3160.16,3164.24,3159.0,3159.01,43
20220118  17:45:00,3158.51,3160.95,3155.4,3158.53,55
20220118  17:50:00,3158.2,3159.43,3154.4,3156.45,51
20220118  17:55:00,3157.0,3160.85,3155.29,3159.08,90
20220118  18:00:00,3156.01,3159.82,3154.03,3156.56,74
20220118  18:05:00,3155.51,3158.57,3155.0,3156.9,57
20220118  18:10:00,3156.89,3160.0,3154.18,3157.45,77
20220118  18:15:00,3156.1,3158.81,3155.34,3156.24,75
20220118  18:20:00,3155.64,3155.68,3153.29,3155.68,42
20220118  18:25:00,3155.77,3158.41,3154.0,3157.77,113
20220118  18:30:00,3157.6,3159.12,3155.4,3159.12,80
20220118  18:35:00,3158.29,3162.84,3155.98,3160.09,83
20220118  18:40:00,3160.02,3161.26,3157.1,3158.51,62
20220118  18:45:00,3159.28,3161.78,3154.83,3155.25,66
20220118  18:50:00,3155.18,3157.14,3153.8,3155.0,87
20220118  18:55:00,3154.78,3162.47,3154.77,3159.4,54
20220118  19:00:00,3162.34,3163.19,3160.8,3162.36,35
20220118  19:05:00,3162.16,3166.67,3162.12,3164.19,73
20220118  19:10:00,3166.28,3169.38,3164.76,3168.0,99
20220118  19:15:00,3167.84,3173.4,3165.56,3173.39,113
20220118  19:20:00,3172.09,3173.97,3168.4,3170.4,50
20220118  19:25:00,3169.75,3170.92,3166.26,3169.47,31
20220118  19:30:00,3169.5,3175.56,3168.41,3168.41,83
20220118  19:35:00,3170.0,3170.63,3167.0,3170.63,40
20220118  19:40:00,3169.53,3171.91,3168.39,3169.51,50
20220118  19:45:00,3168.35,3178.58,3168.35,3178.58,139
20220118  19:50:00,3178.14,3184.44,3177.05,3182.57,132
20220118  19:55:00,3183.86,3185.83,3181.39,3182.05,126
20220118  20:00:00,3181.31,3185.0,3178.83,3180.0,119
20220118  20:05:00,3181.06,3185.05,3179.0,3180.71,89
20220118  20:10:00,3180.31,3185.45,3180.31,3182.05,76
20220118  20:15:00,3181.45,3182.66,3169.22,3175.38,184
20220118  20:20:00,3174.7,3179.93,3172.01,3179.03,63
20220118  20:25:00,3178.93,3183.22,3175.0,3178.24,147
20220118  20:30:00,3176.07,3183.0,3175.29,3183.0,121
20220118  20:35:00,3182.96,3185.89,3176.98,3184.7,257
20220118  20:40:00,3182.68,3183.95,3171.62,3179.68,220
20220118  20:45:00,3178.34,3189.66,3177.94,3189.66,237
20220118  20:50:00,3189.71,3190.0,3178.65,3179.33,273
20220118  20:55:00,3178.4,3186.88,3176.33,3178.48,711
20220119  14:30:00,3175.25,3185.0,3168.02,3172.89,608
20220119  14:35:00,3173.93,3182.33,3168.0,3168.72,227
20220119  14:40:00,3171.32,3171.32,3158.36,3164.3,214
20220119  14:45:00,3161.4,3170.42,3160.0,3164.1,197
20220119  14:50:00,3165.01,3170.44,3160.75,3164.06,106
20220119  14:55:00,3164.0,3172.6,3164.0,3171.0,158
20220119  15:00:00,3170.89,3175.46,3164.0,3171.54,144
20220119  15:05:00,3172.2,3175.0,3162.0,3166.71,208
20220119  15:10:00,3169.12,3173.58,3165.8,3171.6,87
20220119  15:15:00,3171.36,3171.43,3162.0,3166.36,115
20220119  15:20:00,3165.0,3166.69,3156.15,3158.42,125
20220119  15:25:00,3157.96,3166.0,3156.0,3163.0,131
20220119  15:30:00,3162.77,3164.06,3148.0,3154.65,225
20220119  15:35:00,3154.59,3156.2,3148.0,3149.7,93
20220119  15:40:00,3148.43,3152.8,3142.73,3146.99,173
20220119  15:45:00,3147.32,3149.02,3138.8,3139.79,108
20220119  15:50:00,3140.54,3147.48,3138.6,3139.78,132
20220119  15:55:00,3138.65,3145.0,3138.51,3145.0,107
20220119  16:00:00,3144.96,3148.05,3142.7,3144.93,117
20220119  16:05:00,3144.0,3146.22,3140.02,3144.17,71
20220119  16:10:00,3144.18,3144.18,3136.33,3137.49,96
20220119  16:15:00,3139.84,3141.6,3136.02,3140.56,91
20220119  16:20:00,3140.0,3141.42,3136.0,3136.33,93
20220119  16:25:00,3137.86,3150.91,3137.0,3146.07,120
20220119  16:30:00,3148.0,3152.05,3143.6,3145.18,88
20220119  16:35:00,3145.22,3147.54,3140.26,3145.01,74
20220119  16:40:00,3144.0,3150.0,3141.25,3144.92,72
20220119  16:45:00,3144.0,3150.0,3143.58,3148.2,67
20220119  16:50:00,3147.4,3157.0,3145.76,3154.79,111
20220119  16:55:00,3154.55,3161.62,3153.72,3160.49,147
20220119  17:00:00,3161.7,3164.75,3160.0,3161.77,60
20220119  17:05:00,3161.8,3171.27,3161.35,3170.1,99
20220119  17:10:00,3170.69,3173.0,3167.98,3170.79,168
20220119  17:15:00,3171.16,3173.0,3170.0,3172.96,71
20220119  17:20:00,3174.0,3177.0,3171.3,3175.08,139
20220119  17:25:00,3174.0,3176.26,3173.03,3175.0,94
20220119  17:30:00,3175.0,3176.3,3169.84,3171.1,103
20220119  17:35:00,3170.6,3173.04,3169.27,3170.39,144
20220119  17:40:00,3172.72,3172.9,3170.0,3171.99,84
20220119  17:45:00,3171.66,3180.25,3171.06,3174.81,68
20220119  17:50:00,3175.7,3178.75,3174.0,3174.0,51
20220119  17:55:00,3174.12,3178.55,3174.12,3176.38,37
20220119  18:00:00,3179.28,3179.28,3173.0,3176.97,28
20220119  18:05:00,3176.68,3177.55,3171.15,3171.8,76
20220119  18:10:00,3174.83,3177.1,3174.08,3174.75,31
20220119  18:15:00,3176.27,3177.63,3174.13,3176.0,34
20220119  18:20:00,3174.48,3176.97,3174.1,3174.3,23
20220119  18:25:00,3174.76,3174.83,3166.2,3166.2,48
20220119  18:30:00,3168.65,3170.0,3163.55,3163.55,73
20220119  18:35:00,3163.17,3164.51,3157.68,3159.62,123
20220119  18:40:00,3159.63,3160.97,3157.0,3159.52,73
20220119  18:45:00,3159.53,3159.76,3155.0,3158.11,44
20220119  18:50:00,3157.01,3164.0,3156.0,3160.87,87
20220119  18:55:00,3159.04,3164.0,3157.02,3161.99,74
20220119  19:00:00,3160.1,3162.24,3155.68,3159.08,48
20220119  19:05:00,3158.65,3158.65,3148.6,3149.36,111
20220119  19:10:00,3149.36,3153.41,3147.8,3150.04,54
20220119  19:15:00,3149.5,3150.27,3145.62,3149.6,44
20220119  19:20:00,3149.42,3150.51,3143.0,3145.37,127
20220119  19:25:00,3145.36,3146.51,3143.57,3144.14,73
20220119  19:30:00,3144.01,3146.76,3141.26,3144.64,51
20220119  19:35:00,3143.93,3146.97,3143.0,3143.21,96
20220119  19:40:00,3143.62,3152.4,3143.62,3152.06,84
20220119  19:45:00,3151.69,3152.03,3144.36,3147.3,49
20220119  19:50:00,3149.02,3155.0,3146.33,3152.14,129
20220119  19:55:00,3151.1,3158.51,3148.05,3148.05,85
20220119  20:00:00,3148.24,3149.45,3141.0,3142.4,37
20220119  20:05:00,3143.16,3145.41,3141.0,3142.19,115
20220119  20:10:00,3142.23,3149.94,3141.0,3148.54,83
20220119  20:15:00,3148.89,3150.24,3142.0,3143.98,53
20220119  20:20:00,3144.88,3148.82,3143.19,3145.39,47
20220119  20:25:00,3145.9,3146.88,3138.0,3140.0,98
20220119  20:30:00,3139.94,3141.58,3137.02,3137.38,78
20220119  20:35:00,3136.9,3139.0,3136.5,3136.98,94
20220119  20:40:00,3136.52,3143.82,3136.52,3141.5,131
20220119  20:45:00,3140.5,3143.9,3139.0,3140.41,68
20220119  20:50:00,3139.0,3139.38,3130.31,3131.37,283
20220119  20:55:00,3131.17,3131.17,3125.0,3125.57,588
20220120  14:30:00,3135.32,3154.0,3134.0,3148.85,634
20220120  14:35:00,3149.55,3150.81,3140.5,3144.04,175
20220120  14:40:00,3143.99,3160.0,3142.0,3156.5,333
20220120  14:45:00,3156.39,3159.0,3152.47,3155.0,160
20220120  14:50:00,3156.23,3158.37,3146.56,3151.73,151
20220120  14:55:00,3152.4,3155.06,3148.55,3149.87,116
20220120  15:00:00,3151.18,3156.7,3147.15,3152.83,108
20220120  15:05:00,3153.57,3156.0,3146.95,3149.09,115
20220120  15:10:00,3148.53,3152.3,3139.06,3142.26,232
20220120  15:15:00,3142.66,3145.04,3135.8,3136.35,154
20220120  15:20:00,3137.15,3145.0,3136.83,3144.76,103
20220120  15:25:00,3144.05,3147.41,3140.53,3145.52,100
20220120  15:30:00,3146.58,3154.9,3146.58,3150.38,154
20220120  15:35:00,3152.79,3155.89,3149.51,3153.64,172
20220120  15:40:00,3154.02,3155.99,3145.0,3145.0,214
20220120  15:45:00,3144.84,3147.77,3140.01,3143.33,143
20220120  15:50:00,3143.57,3147.89,3142.76,3144.5,134
20220120  15:55:00,3144.05,3145.0,3140.54,3143.98,117
20220120  16:00:00,3144.23,3150.55,3143.91,3150.15,199
20220120  16:05:00,3148.0,3151.0,3146.0,3146.0,89
20220120  16:10:00,3145.99,3146.86,3141.47,3142.01,130
20220120  16:15:00,3142.0,3144.38,3141.5,3142.1,73
20220120  16:20:00,3142.81,3142.81,3135.0,3137.75,90
20220120  16:25:00,3136.0,3142.0,3136.0,3140.68,76
20220120  16:30:00,3141.12,3141.7,3137.0,3138.54,84
20220120  16:35:00,3138.4,3138.4,3132.02,3132.85,77
20220120  16:40:00,3134.16,3134.89,3123.35,3124.98,175
20220120  16:45:00,3125.01,3129.13,3124.0,3127.82,135
20220120  16:50:00,3128.27,3136.36,3128.27,3135.51,123
20220120  16:55:00,3134.63,3144.41,3134.63,3138.0,97
20220120  17:00:00,3137.98,3138.91,3133.0,3134.35,65
20220120  17:05:00,3133.71,3134.68,3128.49,3129.51,75
20220120  17:10:00,3129.77,3131.32,3127.44,3130.64,70
20220120  17:15:00,3129.61,3129.61,3121.1,3121.1,88
20220120  17:20:00,3120.55,3127.6,3120.0,3127.0,107
20220120  17:25:00,3126.23,3128.0,3122.92,3128.0,81
20220120  17:30:00,3128.14,3132.52,3127.54,3132.18,82
20220120  17:35:00,3133.28,3135.49,3127.01,3129.06,105
20220120  17:40:00,3130.39,3133.8,3127.89,3132.2,36
20220120  17:45:00,3129.48,3131.54,3127.87,3128.41,48
20220120  17:50:00,3129.0,3129.0,3123.85,3123.85,62
20220120  17:55:00,3122.83,3124.55,3120.99,3122.73,68
20220120  18:00:00,3123.0,3123.0,3116.94,3117.68,142
20220120  18:05:00,3117.12,3118.61,3113.03,3115.9,98
20220120  18:10:00,3117.56,3124.36,3117.55,3121.57,69
20220120  18:15:00,3121.18,3122.0,3115.6,3117.66,62
20220120  18:20:00,3118.11,3119.62,3116.02,3117.98,29
20220120  18:25:00,3119.55,3122.44,3117.24,3117.89,37
20220120  18:30:00,3117.23,3117.34,3115.0,3115.03,82
20220120  18:35:00,3116.08,3120.15,3115.0,3120.15,41
20220120  18:40:00,3119.45,3121.0,3118.89,3119.37,132
20220120  18:45:00,3119.43,3122.1,3115.47,3115.82,58
20220120  18:50:00,3115.1,3118.0,3115.0,3116.39,36
20220120  18:55:00,3116.41,3116.99,3113.46,3113.56,52
20220120  19:00:00,3114.64,3124.29,3114.22,3123.16,86
20220120  19:05:00,3123.49,3129.03,3120.51,3127.87,63
20220120  19:10:00,3128.22,3130.0,3114.59,3117.19,102
20220120  19:15:00,3116.61,3117.29,3110.1,3114.62,119
20220120  19:20:00,3116.0,3116.2,3109.09,3111.24,53
20220120  19:25:00,3111.18,3113.91,3106.53,3106.91,70
20220120  19:30:00,3106.71,3108.54,3104.48,3108.54,123
20220120  19:35:00,3108.21,3108.3,3102.61,3104.9,96
20220120  19:40:00,3103.52,3107.42,3102.94,3104.63,106
20220120  19:45:00,3105.0,3106.7,3100.31,3101.83,112
20220120  19:50:00,3101.89,3103.35,3095.87,3096.9,230
20220120  19:55:00,3097.47,3098.85,3094.48,3094.48,151
20220120  20:00:00,3094.54,3099.39,3090.0,3092.69,161
20220120  20:05:00,3093.0,3094.05,3082.5,3083.27,151
20220120  20:10:00,3083.61,3084.4,3072.26,3072.76,198
20220120  20:15:00,3072.7,3075.46,3066.53,3072.0,394
20220120  20:20:00,3072.54,3072.54,3057.58,3057.8,384
20220120  20:25:00,3058.7,3060.74,3051.22,3053.57,351
20220120  20:30:00,3052.79,3059.74,3046.36,3057.19,393
20220120  20:35:00,3057.03,3057.03,3043.77,3051.0,445
20220120  20:40:00,3051.4,3053.5,3047.01,3048.62,315
20220120  20:45:00,3048.62,3050.34,3038.23,3039.22,335
20220120  20:50:00,3038.01,3040.73,3027.24,3030.78,794
20220120  20:55:00,3031.47,3037.79,3027.02,3033.41,989
20220121  14:30:00,2996.61,3018.0,2988.89,3009.0,2417
20220121  14:35:00,3007.07,3011.28,2975.01,2976.54,799
20220121  14:40:00,2975.76,2982.41,2965.01,2973.63,592
20220121  14:45:00,2976.0,2982.39,2970.05,2977.59,543
20220121  14:50:00,2976.29,2980.77,2971.46,2975.59,436
20220121  14:55:00,2975.6,2981.98,2951.0,2951.77,612
20220121  15:00:00,2951.89,2959.64,2918.03,2930.61,1076
20220121  15:05:00,2929.03,2939.0,2925.28,2933.29,671
20220121  15:10:00,2933.09,2936.91,2920.0,2925.02,428
20220121  15:15:00,2926.01,2934.46,2913.77,2915.0,396
20220121  15:20:00,2915.61,2916.01,2900.68,2907.25,963
20220121  15:25:00,2908.08,2927.44,2908.0,2919.74,636
20220121  15:30:00,2920.8,2949.92,2919.22,2949.45,886
20220121  15:35:00,2947.94,2956.11,2945.31,2946.29,554
20220121  15:40:00,2945.89,2957.18,2944.18,2955.12,578
20220121  15:45:00,2955.1,2962.97,2950.52,2961.48,452
20220121  15:50:00,2963.59,2971.61,2956.86,2963.14,342
20220121  15:55:00,2961.4,2967.97,2948.53,2952.75,397
20220121  16:00:00,2952.6,2953.66,2946.06,2947.88,253
20220121  16:05:00,2946.24,2969.85,2946.06,2968.06,327
20220121  16:10:00,2966.81,2970.0,2956.0,2957.34,160
20220121  16:15:00,2956.14,2968.02,2955.94,2963.44,223
20220121  16:20:00,2964.62,2975.0,2959.07,2974.68,302
20220121  16:25:00,2973.95,2975.05,2960.97,2967.87,315
20220121  16:30:00,2967.93,2973.48,2959.37,2969.84,376
20220121  16:35:00,2969.36,2970.82,2946.01,2946.23,234
20220121  16:40:00,2947.58,2952.69,2943.58,2947.26,185
20220121  16:45:00,2946.95,2946.96,2926.8,2932.3,323
20220121  16:50:00,2931.67,2935.46,2927.04,2928.65,141
20220121  16:55:00,2928.92,2938.49,2928.92,2937.37,122
20220121  17:00:00,2937.46,2940.36,2930.01,2937.36,223
20220121  17:05:00,2937.35,2943.0,2933.52,2937.56,197
20220121  17:10:00,2933.13,2935.33,2923.25,2932.06,216
20220121  17:15:00,2931.47,2931.77,2920.12,2923.27,135
20220121  17:20:00,2922.28,2925.07,2918.6,2923.21,170
20220121  17:25:00,2924.36,2930.99,2921.2,2922.0,175
20220121  17:30:00,2921.23,2925.61,2920.95,2925.61,131
20220121  17:35:00,2926.78,2930.0,2915.01,2916.32,146
20220121  17:40:00,2917.3,2921.92,2916.43,2920.07,84
20220121  17:45:00,2920.35,2926.0,2914.51,2916.04,157
20220121  17:50:00,2914.6,2917.55,2912.92,2915.0,131
20220121  17:55:00,2914.21,2920.7,2910.51,2916.83,134
20220121  18:00:00,2918.0,2923.04,2911.0,2913.28,144
20220121  18:05:00,2913.12,2920.95,2912.8,2919.55,102
20220121  18:10:00,2918.35,2924.2,2918.35,2920.01,362
20220121  18:15:00,2919.22,2919.4,2914.0,2916.88,109
20220121  18:20:00,2914.0,2915.76,2905.0,2905.13,367
20220121  18:25:00,2905.21,2911.3,2904.49,2907.4,178
20220121  18:30:00,2907.25,2917.31,2905.91,2914.14,172
20220121  18:35:00,2914.8,2924.4,2913.41,2920.01,177
20220121  18:40:00,2920.52,2925.2,2918.56,2921.0,185
20220121  18:45:00,2921.41,2923.07,2912.91,2916.48,274
20220121  18:50:00,2917.6,2924.0,2914.38,2915.5,237
20220121  18:55:00,2916.47,2919.64,2909.62,2914.61,245
20220121  19:00:00,2912.0,2918.51,2910.51,2913.68,262
20220121  19:05:00,2914.01,2919.12,2908.78,2911.65,132
20220121  19:10:00,2911.59,2917.37,2911.34,2913.02,76
20220121  19:15:00,2914.61,2916.98,2911.85,2913.44,122
20220121  19:20:00,2913.58,2917.71,2910.28,2917.61,135
20220121  19:25:00,2916.03,2916.32,2902.1,2903.67,230
20220121  19:30:00,2903.67,2905.99,2901.88,2902.22,290
20220121  19:35:00,2902.38,2907.63,2897.3,2903.01,444
20220121  19:40:00,2903.06,2908.39,2895.69,2896.26,261
20220121  19:45:00,2897.54,2900.49,2895.69,2900.08,196
20220121  19:50:00,2899.82,2900.22,2888.91,2890.82,310
20220121  19:55:00,2890.84,2891.64,2883.55,2884.9,418
20220121  20:00:00,2883.63,2888.65,2876.51,2876.51,444
20220121  20:05:00,2877.0,2877.89,2870.41,2871.73,503
20220121  20:10:00,2871.99,2872.03,2841.4,2853.05,1283
20220121  20:15:00,2853.05,2868.96,2842.74,2863.45,818
20220121  20:20:00,2863.01,2863.45,2852.8,2863.44,405
20220121  20:25:00,2862.24,2866.0,2852.5,2856.29,499
20220121  20:30:00,2855.0,2876.06,2855.0,2867.26,624
20220121  20:35:00,2868.32,2874.52,2866.95,2874.12,564
20220121  20:40:00,2874.78,2884.78,2868.09,2868.14,713
20220121  20:45:00,2869.53,2871.0,2861.98,2869.52,743
20220121  20:50:00,2869.03,2870.11,2848.56,2849.5,1013
20220121  20:55:00,2850.4,2862.99,2845.0,2851.16,1906
20220124  14:30:00,2781.95,2813.86,2770.09,2808.26,2528
20220124  14:35:00,2807.17,2839.44,2794.0,2839.44,900
20220124  14:40:00,2839.82,2843.06,2809.14,2811.93,718
20220124  14:45:00,2811.93,2824.6,2797.98,2818.85,861
20220124  14:50:00,2818.7,2829.35,2800.18,2817.77,519
20220124  14:55:00,2818.3,2832.94,2806.08,2806.08,385
20220124  15:00:00,2807.9,2829.95,2806.99,2816.28,333
20220124  15:05:00,2819.46,2821.03,2805.0,2805.57,280
20220124  15:10:00,2804.91,2813.74,2791.03,2811.5,622
20220124  15:15:00,2812.74,2812.74,2780.0,2780.95,311
20220124  15:20:00,2783.0,2806.67,2781.93,2806.67,437
20220124  15:25:00,2804.86,2811.5,2793.9,2805.0,464
20220124  15:30:00,2808.98,2812.75,2802.99,2806.0,321
20220124  15:35:00,2803.48,2818.75,2795.21,2803.04,434
20220124  15:40:00,2802.89,2808.4,2785.18,2807.0,316
20220124  15:45:00,2804.97,2806.42,2785.72,2790.96,217
20220124  15:50:00,2789.15,2817.0,2789.07,2816.81,324
20220124  15:55:00,2817.39,2823.81,2808.09,2812.59,271
20220124  16:00:00,2811.4,2813.46,2802.42,2807.29,230
